n,instance,origin,destruction,fragments,method,baseline_cost,cost,improvement_pct
50,6,raw,longest,8,model_route,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,raw,longest,8,model_learned,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,raw,longest,12,original_order,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,raw,longest,12,exact_fixed_orientation,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,raw,longest,12,exact_reversible,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,raw,longest,12,greedy_pair,6.003438949584961,7.428397158160806,-23.735699164132537
50,6,raw,longest,12,random_mean,6.003438949584961,10.201581561937928,-69.92896317606761
50,6,raw,longest,12,random_best,6.003438949584961,9.256816172972322,-54.191893191689374
50,6,raw,longest,12,model_route,6.003438949584961,6.511377239599824,-8.460788795894702
50,6,raw,longest,12,model_learned,6.003438949584961,6.336440647020936,-5.546849068216088
50,6,two_opt,longest,4,original_order,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,4,exact_fixed_orientation,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,4,exact_reversible,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,4,greedy_pair,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,4,random_mean,6.003438949584961,7.177640130743384,-19.558809392733146
50,6,two_opt,longest,4,random_best,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,4,model_route,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,4,model_learned,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,8,original_order,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,8,exact_fixed_orientation,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,8,exact_reversible,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,8,greedy_pair,6.003438949584961,7.428397158160806,-23.735699164132537
50,6,two_opt,longest,8,random_mean,6.003438949584961,8.979196792468429,-49.567553994851444
50,6,two_opt,longest,8,random_best,6.003438949584961,7.809457117691636,-30.08306044707145
50,6,two_opt,longest,8,model_route,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,8,model_learned,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,12,original_order,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,12,exact_fixed_orientation,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,12,exact_reversible,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,longest,12,greedy_pair,6.003438949584961,7.428397158160806,-23.735699164132537
50,6,two_opt,longest,12,random_mean,6.003438949584961,10.201581561937928,-69.92896317606761
50,6,two_opt,longest,12,random_best,6.003438949584961,9.256816172972322,-54.191893191689374
50,6,two_opt,longest,12,model_route,6.003438949584961,6.511377239599824,-8.460788795894702
50,6,two_opt,longest,12,model_learned,6.003438949584961,6.336440647020936,-5.546849068216088
50,7,raw,longest,4,original_order,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,4,exact_fixed_orientation,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,4,exact_reversible,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,4,greedy_pair,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,4,random_mean,5.534050941467285,7.144168590195477,-29.094738479246615
50,7,raw,longest,4,random_best,5.534050941467285,6.390966870822012,-15.48442431083814
50,7,raw,longest,4,model_route,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,4,model_learned,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,8,original_order,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,8,exact_fixed_orientation,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,8,exact_reversible,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,8,greedy_pair,5.534050941467285,6.587113537825644,-19.028783932356653
50,7,raw,longest,8,random_mean,5.534050941467285,8.251765587367117,-49.10895607294977
50,7,raw,longest,8,random_best,5.534050941467285,7.8014310086146,-40.971434689145575
50,7,raw,longest,8,model_route,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,8,model_learned,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,12,original_order,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,12,exact_fixed_orientation,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,12,exact_reversible,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,12,greedy_pair,5.534050941467285,6.887635835446417,-24.45920553127843
50,7,raw,longest,12,random_mean,5.534050941467285,9.787898001261055,-76.86678537631812
50,7,raw,longest,12,random_best,5.534050941467285,8.789810770191252,-58.83140330943073
50,7,raw,longest,12,model_route,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,longest,12,model_learned,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,two_opt,longest,4,original_order,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,4,exact_fixed_orientation,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,4,exact_reversible,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,4,greedy_pair,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,4,random_mean,5.531352996826172,6.7067535584792495,-21.249783955706846
50,7,two_opt,longest,4,random_best,5.531352996826172,5.870626301504672,-6.133640446978721
50,7,two_opt,longest,4,model_route,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,4,model_learned,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,8,original_order,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,8,exact_fixed_orientation,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,8,exact_reversible,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,8,greedy_pair,5.531352996826172,6.584414930082858,-19.0380533272948
50,7,two_opt,longest,8,random_mean,5.531352996826172,8.144438155926764,-47.241337889661914
50,7,two_opt,longest,8,random_best,5.531352996826172,7.695279718376696,-39.121110563584736
50,7,two_opt,longest,8,model_route,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,8,model_learned,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,12,original_order,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,12,exact_fixed_orientation,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,12,exact_reversible,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,12,greedy_pair,5.531352996826172,6.99450293276459,-26.451935661635712
50,7,two_opt,longest,12,random_mean,5.531352996826172,9.687163225375116,-75.13189324444673
50,7,two_opt,longest,12,random_best,5.531352996826172,8.673660979606211,-56.809029989282195
50,7,two_opt,longest,12,model_route,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,longest,12,model_learned,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,8,raw,longest,4,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,4,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,4,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,4,greedy_pair,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,4,random_mean,5.643372058868408,7.595138652250171,-34.58511281946427
50,8,raw,longest,4,random_best,5.643372058868408,6.790364334359765,-20.324590750469646
50,8,raw,longest,4,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,4,model_learned,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,8,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,8,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,8,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,8,greedy_pair,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,8,random_mean,5.643372058868408,8.561772540211678,-51.71377061267972
50,8,raw,longest,8,random_best,5.643372058868408,7.82765550352633,-38.70528864432
50,8,raw,longest,8,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,8,model_learned,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,12,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,12,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,12,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,12,greedy_pair,5.643372058868408,6.431128026917577,-13.958958577101631
50,8,raw,longest,12,random_mean,5.643372058868408,9.835833156481385,-74.28999991281164
50,8,raw,longest,12,random_best,5.643372058868408,8.70515369810164,-54.25447068338731
50,8,raw,longest,12,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,longest,12,model_learned,5.643372058868408,6.984166959300637,-23.758754277510477
50,8,two_opt,longest,4,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,4,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,4,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,4,greedy_pair,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,4,random_mean,5.643372058868408,7.595138652250171,-34.58511281946427
50,8,two_opt,longest,4,random_best,5.643372058868408,6.790364334359765,-20.324590750469646
50,8,two_opt,longest,4,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,4,model_learned,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,8,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,8,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,8,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,8,greedy_pair,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,8,random_mean,5.643372058868408,8.561772540211678,-51.71377061267972
50,8,two_opt,longest,8,random_best,5.643372058868408,7.82765550352633,-38.70528864432
50,8,two_opt,longest,8,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,8,model_learned,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,12,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,12,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,12,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,12,greedy_pair,5.643372058868408,6.431128026917577,-13.958958577101631
50,8,two_opt,longest,12,random_mean,5.643372058868408,9.835833156481385,-74.28999991281164
50,8,two_opt,longest,12,random_best,5.643372058868408,8.70515369810164,-54.25447068338731
50,8,two_opt,longest,12,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,longest,12,model_learned,5.643372058868408,6.984166959300637,-23.758754277510477
50,9,raw,longest,4,original_order,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,4,exact_fixed_orientation,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,4,exact_reversible,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,4,greedy_pair,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,4,random_mean,6.254759311676025,8.287737471750006,-32.50289993219937
50,9,raw,longest,4,random_best,6.254759311676025,7.8223495536949486,-25.062359139745567
50,9,raw,longest,4,model_route,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,4,model_learned,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,8,original_order,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,8,exact_fixed_orientation,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,8,exact_reversible,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,8,greedy_pair,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,8,random_mean,6.254759311676025,9.53664258099161,-52.470176801034604
50,9,raw,longest,8,random_best,6.254759311676025,8.841278603067622,-41.35281890964582
50,9,raw,longest,8,model_route,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,8,model_learned,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,12,original_order,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,12,exact_fixed_orientation,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,12,exact_reversible,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,12,greedy_pair,6.254759311676025,7.579263983061537,-21.175949471197118
50,9,raw,longest,12,random_mean,6.254759311676025,10.808036347618327,-72.79699839836371
50,9,raw,longest,12,random_best,6.254759311676025,9.95673387288116,-59.18652304165406
50,9,raw,longest,12,model_route,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,longest,12,model_learned,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,two_opt,longest,4,original_order,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,4,exact_fixed_orientation,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,4,exact_reversible,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,4,greedy_pair,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,4,random_mean,6.24640417098999,8.279381667962298,-32.546364937671036
50,9,two_opt,longest,4,random_best,6.24640417098999,7.81399374990724,-25.09587173685566
50,9,two_opt,longest,4,model_route,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,4,model_learned,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,8,original_order,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,8,exact_fixed_orientation,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,8,exact_reversible,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,8,greedy_pair,6.24640417098999,6.379758504917845,-2.1348976191324427
50,9,two_opt,longest,8,random_mean,6.24640417098999,9.510003084084019,-52.24764238361448
50,9,two_opt,longest,8,random_best,6.24640417098999,8.243131531169638,-31.966028862701453
50,9,two_opt,longest,8,model_route,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,8,model_learned,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,12,original_order,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,12,exact_fixed_orientation,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,12,exact_reversible,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,longest,12,greedy_pair,6.24640417098999,7.570908179273829,-21.20426363755323
50,9,two_opt,longest,12,random_mean,6.24640417098999,11.00023528165184,-76.10508350932432
