n,instance,origin,fragments,cut_samples,method,baseline_cost,cost,improvement_pct
100,15,two_opt,8,64,best_combined_reversible,7.770878791809082,7.770878297276795,6.363917136914841e-06
100,16,raw,4,64,single_random_fixed_mean,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,raw,4,64,best_random_fixed,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,raw,4,64,best_random_reversible,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,raw,4,64,longest_fixed,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,raw,4,64,longest_reversible,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,raw,4,64,best_combined_reversible,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,raw,8,64,single_random_fixed_mean,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,raw,8,64,best_random_fixed,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,raw,8,64,best_random_reversible,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,raw,8,64,longest_fixed,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,raw,8,64,longest_reversible,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,raw,8,64,best_combined_reversible,7.876712799072266,7.876712702214718,1.229669663357763e-06
100,16,two_opt,4,64,single_random_fixed_mean,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,16,two_opt,4,64,best_random_fixed,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,16,two_opt,4,64,best_random_reversible,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,16,two_opt,4,64,longest_fixed,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,16,two_opt,4,64,longest_reversible,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,16,two_opt,4,64,best_combined_reversible,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,16,two_opt,8,64,single_random_fixed_mean,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,16,two_opt,8,64,best_random_fixed,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,16,two_opt,8,64,best_random_reversible,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,16,two_opt,8,64,longest_fixed,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,16,two_opt,8,64,longest_reversible,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,16,two_opt,8,64,best_combined_reversible,7.869456768035889,7.869456633925438,1.7041894338800857e-06
100,17,raw,4,64,single_random_fixed_mean,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,raw,4,64,best_random_fixed,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,raw,4,64,best_random_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,raw,4,64,longest_fixed,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,raw,4,64,longest_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,raw,4,64,best_combined_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,raw,8,64,single_random_fixed_mean,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,raw,8,64,best_random_fixed,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,raw,8,64,best_random_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,raw,8,64,longest_fixed,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,raw,8,64,longest_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,raw,8,64,best_combined_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,4,64,single_random_fixed_mean,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,4,64,best_random_fixed,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,4,64,best_random_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,4,64,longest_fixed,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,4,64,longest_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,4,64,best_combined_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,8,64,single_random_fixed_mean,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,8,64,best_random_fixed,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,8,64,best_random_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,8,64,longest_fixed,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,8,64,longest_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,17,two_opt,8,64,best_combined_reversible,8.051583290100098,8.05158292176202,4.574728534613998e-06
100,18,raw,4,64,single_random_fixed_mean,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,raw,4,64,best_random_fixed,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,raw,4,64,best_random_reversible,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,raw,4,64,longest_fixed,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,raw,4,64,longest_reversible,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,raw,4,64,best_combined_reversible,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,raw,8,64,single_random_fixed_mean,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,raw,8,64,best_random_fixed,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,raw,8,64,best_random_reversible,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,raw,8,64,longest_fixed,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,raw,8,64,longest_reversible,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,raw,8,64,best_combined_reversible,7.7156267166137695,7.715626384597272,4.303169529125864e-06
100,18,two_opt,4,64,single_random_fixed_mean,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,18,two_opt,4,64,best_random_fixed,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,18,two_opt,4,64,best_random_reversible,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,18,two_opt,4,64,longest_fixed,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,18,two_opt,4,64,longest_reversible,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,18,two_opt,4,64,best_combined_reversible,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,18,two_opt,8,64,single_random_fixed_mean,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,18,two_opt,8,64,best_random_fixed,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,18,two_opt,8,64,best_random_reversible,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,18,two_opt,8,64,longest_fixed,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,18,two_opt,8,64,longest_reversible,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,18,two_opt,8,64,best_combined_reversible,7.710477828979492,7.710477999877185,-2.2164345223797784e-06
100,19,raw,4,64,single_random_fixed_mean,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,raw,4,64,best_random_fixed,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,raw,4,64,best_random_reversible,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,raw,4,64,longest_fixed,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,raw,4,64,longest_reversible,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,raw,4,64,best_combined_reversible,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,raw,8,64,single_random_fixed_mean,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,raw,8,64,best_random_fixed,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,raw,8,64,best_random_reversible,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,raw,8,64,longest_fixed,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,raw,8,64,longest_reversible,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,raw,8,64,best_combined_reversible,7.93252420425415,7.932524094590917,1.3824506593016265e-06
100,19,two_opt,4,64,single_random_fixed_mean,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,19,two_opt,4,64,best_random_fixed,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,19,two_opt,4,64,best_random_reversible,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,19,two_opt,4,64,longest_fixed,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,19,two_opt,4,64,longest_reversible,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,19,two_opt,4,64,best_combined_reversible,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,19,two_opt,8,64,single_random_fixed_mean,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,19,two_opt,8,64,best_random_fixed,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,19,two_opt,8,64,best_random_reversible,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,19,two_opt,8,64,longest_fixed,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,19,two_opt,8,64,longest_reversible,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,19,two_opt,8,64,best_combined_reversible,7.923534393310547,7.923533888766542,6.3676634662417486e-06
100,20,raw,4,64,single_random_fixed_mean,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,raw,4,64,best_random_fixed,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,raw,4,64,best_random_reversible,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,raw,4,64,longest_fixed,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,raw,4,64,longest_reversible,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,raw,4,64,best_combined_reversible,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,raw,8,64,single_random_fixed_mean,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,raw,8,64,best_random_fixed,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,raw,8,64,best_random_reversible,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,raw,8,64,longest_fixed,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,raw,8,64,longest_reversible,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,raw,8,64,best_combined_reversible,7.575888633728027,7.575888984836638,-4.634553484153554e-06
100,20,two_opt,4,64,single_random_fixed_mean,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,20,two_opt,4,64,best_random_fixed,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,20,two_opt,4,64,best_random_reversible,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,20,two_opt,4,64,longest_fixed,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,20,two_opt,4,64,longest_reversible,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,20,two_opt,4,64,best_combined_reversible,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,20,two_opt,8,64,single_random_fixed_mean,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,20,two_opt,8,64,best_random_fixed,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,20,two_opt,8,64,best_random_reversible,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,20,two_opt,8,64,longest_fixed,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,20,two_opt,8,64,longest_reversible,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,20,two_opt,8,64,best_combined_reversible,7.545805931091309,7.545806133188307,-2.678269233758715e-06
100,21,raw,4,64,single_random_fixed_mean,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,raw,4,64,best_random_fixed,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,raw,4,64,best_random_reversible,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,raw,4,64,longest_fixed,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,raw,4,64,longest_reversible,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,raw,4,64,best_combined_reversible,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,raw,8,64,single_random_fixed_mean,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,raw,8,64,best_random_fixed,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,raw,8,64,best_random_reversible,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,raw,8,64,longest_fixed,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,raw,8,64,longest_reversible,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,raw,8,64,best_combined_reversible,8.356501579284668,8.356500973924994,7.244175900124474e-06
100,21,two_opt,4,64,single_random_fixed_mean,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,21,two_opt,4,64,best_random_fixed,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,21,two_opt,4,64,best_random_reversible,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,21,two_opt,4,64,longest_fixed,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,21,two_opt,4,64,longest_reversible,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,21,two_opt,4,64,best_combined_reversible,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,21,two_opt,8,64,single_random_fixed_mean,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,21,two_opt,8,64,best_random_fixed,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,21,two_opt,8,64,best_random_reversible,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,21,two_opt,8,64,longest_fixed,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,21,two_opt,8,64,longest_reversible,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,21,two_opt,8,64,best_combined_reversible,8.344940185546875,8.344940161332488,2.901684901461709e-07
100,22,raw,4,64,single_random_fixed_mean,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,raw,4,64,best_random_fixed,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,raw,4,64,best_random_reversible,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,raw,4,64,longest_fixed,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,raw,4,64,longest_reversible,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,raw,4,64,best_combined_reversible,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,raw,8,64,single_random_fixed_mean,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,raw,8,64,best_random_fixed,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,raw,8,64,best_random_reversible,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,raw,8,64,longest_fixed,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,raw,8,64,longest_reversible,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,raw,8,64,best_combined_reversible,7.710685729980469,7.7106859823688865,-3.273229211501452e-06
100,22,two_opt,4,64,single_random_fixed_mean,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,22,two_opt,4,64,best_random_fixed,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,22,two_opt,4,64,best_random_reversible,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,22,two_opt,4,64,longest_fixed,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,22,two_opt,4,64,longest_reversible,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,22,two_opt,4,64,best_combined_reversible,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,22,two_opt,8,64,single_random_fixed_mean,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,22,two_opt,8,64,best_random_fixed,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,22,two_opt,8,64,best_random_reversible,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,22,two_opt,8,64,longest_fixed,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,22,two_opt,8,64,longest_reversible,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,22,two_opt,8,64,best_combined_reversible,7.706092834472656,7.70609278883785,5.921912327867944e-07
100,23,raw,4,64,single_random_fixed_mean,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,raw,4,64,best_random_fixed,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,raw,4,64,best_random_reversible,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,raw,4,64,longest_fixed,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,raw,4,64,longest_reversible,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,raw,4,64,best_combined_reversible,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,raw,8,64,single_random_fixed_mean,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,raw,8,64,best_random_fixed,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,raw,8,64,best_random_reversible,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,raw,8,64,longest_fixed,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,raw,8,64,longest_reversible,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,raw,8,64,best_combined_reversible,7.712456703186035,7.712456852663308,-1.93812787518191e-06
100,23,two_opt,4,64,single_random_fixed_mean,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,23,two_opt,4,64,best_random_fixed,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,23,two_opt,4,64,best_random_reversible,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,23,two_opt,4,64,longest_fixed,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,23,two_opt,4,64,longest_reversible,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,23,two_opt,4,64,best_combined_reversible,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,23,two_opt,8,64,single_random_fixed_mean,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,23,two_opt,8,64,best_random_fixed,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,23,two_opt,8,64,best_random_reversible,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,23,two_opt,8,64,longest_fixed,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,23,two_opt,8,64,longest_reversible,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,23,two_opt,8,64,best_combined_reversible,7.708709716796875,7.708709441591054,3.570063355728843e-06
100,24,raw,4,64,single_random_fixed_mean,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,raw,4,64,best_random_fixed,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,raw,4,64,best_random_reversible,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,raw,4,64,longest_fixed,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,raw,4,64,longest_reversible,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,raw,4,64,best_combined_reversible,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,raw,8,64,single_random_fixed_mean,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,raw,8,64,best_random_fixed,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,raw,8,64,best_random_reversible,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,raw,8,64,longest_fixed,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,raw,8,64,longest_reversible,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,raw,8,64,best_combined_reversible,7.838550567626953,7.83855159394443,-1.309320477519054e-05
100,24,two_opt,4,64,single_random_fixed_mean,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,24,two_opt,4,64,best_random_fixed,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,24,two_opt,4,64,best_random_reversible,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,24,two_opt,4,64,longest_fixed,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,24,two_opt,4,64,longest_reversible,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,24,two_opt,4,64,best_combined_reversible,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,24,two_opt,8,64,single_random_fixed_mean,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,24,two_opt,8,64,best_random_fixed,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,24,two_opt,8,64,best_random_reversible,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,24,two_opt,8,64,longest_fixed,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,24,two_opt,8,64,longest_reversible,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,24,two_opt,8,64,best_combined_reversible,7.8302388191223145,7.830238973721862,-1.9743912153562948e-06
100,25,raw,4,64,single_random_fixed_mean,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,raw,4,64,best_random_fixed,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,raw,4,64,best_random_reversible,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,raw,4,64,longest_fixed,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,raw,4,64,longest_reversible,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,raw,4,64,best_combined_reversible,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,raw,8,64,single_random_fixed_mean,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,raw,8,64,best_random_fixed,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,raw,8,64,best_random_reversible,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,raw,8,64,longest_fixed,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,raw,8,64,longest_reversible,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,raw,8,64,best_combined_reversible,8.026467323303223,8.026466542389244,9.72923637959446e-06
100,25,two_opt,4,64,single_random_fixed_mean,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,25,two_opt,4,64,best_random_fixed,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,25,two_opt,4,64,best_random_reversible,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,25,two_opt,4,64,longest_fixed,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,25,two_opt,4,64,longest_reversible,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,25,two_opt,4,64,best_combined_reversible,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,25,two_opt,8,64,single_random_fixed_mean,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,25,two_opt,8,64,best_random_fixed,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,25,two_opt,8,64,best_random_reversible,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,25,two_opt,8,64,longest_fixed,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,25,two_opt,8,64,longest_reversible,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,25,two_opt,8,64,best_combined_reversible,8.024994850158691,8.024994799401611,6.324873880204406e-07
100,26,raw,4,64,single_random_fixed_mean,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,raw,4,64,best_random_fixed,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,raw,4,64,best_random_reversible,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,raw,4,64,longest_fixed,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,raw,4,64,longest_reversible,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,raw,4,64,best_combined_reversible,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,raw,8,64,single_random_fixed_mean,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,raw,8,64,best_random_fixed,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,raw,8,64,best_random_reversible,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,raw,8,64,longest_fixed,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,raw,8,64,longest_reversible,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,raw,8,64,best_combined_reversible,7.766927719116211,7.766927362768911,4.588008450692725e-06
100,26,two_opt,4,64,single_random_fixed_mean,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,26,two_opt,4,64,best_random_fixed,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,26,two_opt,4,64,best_random_reversible,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,26,two_opt,4,64,longest_fixed,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,26,two_opt,4,64,longest_reversible,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,26,two_opt,4,64,best_combined_reversible,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,26,two_opt,8,64,single_random_fixed_mean,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,26,two_opt,8,64,best_random_fixed,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,26,two_opt,8,64,best_random_reversible,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,26,two_opt,8,64,longest_fixed,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,26,two_opt,8,64,longest_reversible,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,26,two_opt,8,64,best_combined_reversible,7.730808734893799,7.73080921114888,-6.160482013277138e-06
100,27,raw,4,64,single_random_fixed_mean,7.68520450592041,7.685204200912267,3.968770680748986e-06
100,27,raw,4,64,best_random_fixed,7.68520450592041,7.685204200912267,3.968770680748986e-06
100,27,raw,4,64,best_random_reversible,7.68520450592041,7.685204200912267,3.968770680748986e-06
100,27,raw,4,64,longest_fixed,7.68520450592041,7.685204200912267,3.968770680748986e-06
100,27,raw,4,64,longest_reversible,7.68520450592041,7.685204200912267,3.968770680748986e-06
100,27,raw,4,64,best_combined_reversible,7.68520450592041,7.685204200912267,3.968770680748986e-06
100,27,raw,8,64,single_random_fixed_mean,7.68520450592041,7.685204200912267,3.968770680748986e-06
100,27,raw,8,64,best_random_fixed,7.68520450592041,7.685204200912267,3.968770680748986e-06
100,27,raw,8,64,best_random_reversible,7.68520450592041,7.685204200912267,3.968770680748986e-06
100,27,raw,8,64,longest_fixed,7.68520450592041,7.685204200912267,3.968770680748986e-06
100,27,raw,8,64,longest_reversible,7.68520450592041,7.671408556867391,0.1795131026427647
100,27,raw,8,64,best_combined_reversible,7.68520450592041,7.671408556867391,0.1795131026427647
100,27,two_opt,4,64,single_random_fixed_mean,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,27,two_opt,4,64,best_random_fixed,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,27,two_opt,4,64,best_random_reversible,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,27,two_opt,4,64,longest_fixed,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,27,two_opt,4,64,longest_reversible,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,27,two_opt,4,64,best_combined_reversible,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,27,two_opt,8,64,single_random_fixed_mean,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,27,two_opt,8,64,best_random_fixed,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,27,two_opt,8,64,best_random_reversible,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,27,two_opt,8,64,longest_fixed,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,27,two_opt,8,64,longest_reversible,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,27,two_opt,8,64,best_combined_reversible,7.643451690673828,7.643451266456395,5.550076718022044e-06
100,28,raw,4,64,single_random_fixed_mean,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
