objective,n,instance,origin,remaining,oracle_completion,source_spread_pct,source_count,policy,regret,regret_pct,oracle_hit
reinforce,20,93,learned,6,1.9496473222970963,3.2653658361430096,6,shortest_edge,0.0,0.0,1
reinforce,20,93,learned,6,1.9496473222970963,3.2653658361430096,6,random_expected,0.03342359761397051,1.7143407031478113,0.3333333333333333
reinforce,20,93,learned,8,2.274123214185238,5.850776606081472,8,learned,0.10578671842813492,4.65175843455939,0
reinforce,20,93,learned,8,2.274123214185238,5.850776606081472,8,route,0.0,0.0,1
reinforce,20,93,learned,8,2.274123214185238,5.850776606081472,8,fixed,0.13305386900901794,5.850776606081472,0
reinforce,20,93,learned,8,2.274123214185238,5.850776606081472,8,shortest_component,0.13305386900901794,5.850776606081472,0
reinforce,20,93,learned,8,2.274123214185238,5.850776606081472,8,min_entropy,0.0,0.0,1
reinforce,20,93,learned,8,2.274123214185238,5.850776606081472,8,max_margin,0.0,0.0,1
reinforce,20,93,learned,8,2.274123214185238,5.850776606081472,8,shortest_edge,0.0,0.0,1
reinforce,20,93,learned,8,2.274123214185238,5.850776606081472,8,random_expected,0.04307841323316097,1.8942866844000317,0.625
reinforce,20,93,learned,10,2.5840938463807106,10.256405273568161,10,learned,0.0,0.0,1
reinforce,20,93,learned,10,2.5840938463807106,10.256405273568161,10,route,0.26503513753414154,10.256405273568161,0
reinforce,20,93,learned,10,2.5840938463807106,10.256405273568161,10,fixed,0.0,0.0,1
reinforce,20,93,learned,10,2.5840938463807106,10.256405273568161,10,shortest_component,0.0,0.0,1
reinforce,20,93,learned,10,2.5840938463807106,10.256405273568161,10,min_entropy,0.0,0.0,1
reinforce,20,93,learned,10,2.5840938463807106,10.256405273568161,10,max_margin,0.0,0.0,1
reinforce,20,93,learned,10,2.5840938463807106,10.256405273568161,10,shortest_edge,0.0,0.0,1
reinforce,20,93,learned,10,2.5840938463807106,10.256405273568161,10,random_expected,0.060037370026111425,2.3233432528079403,0.7
reinforce,20,93,route,4,1.3431735038757324,7.109684827567355,4,learned,0.06197696924209595,4.614219165525612,0
reinforce,20,93,route,4,1.3431735038757324,7.109684827567355,4,route,0.0,0.0,1
reinforce,20,93,route,4,1.3431735038757324,7.109684827567355,4,fixed,0.0,0.0,1
reinforce,20,93,route,4,1.3431735038757324,7.109684827567355,4,shortest_component,0.0,0.0,1
reinforce,20,93,route,4,1.3431735038757324,7.109684827567355,4,min_entropy,0.0,0.0,1
reinforce,20,93,route,4,1.3431735038757324,7.109684827567355,4,max_margin,0.0,0.0,1
reinforce,20,93,route,4,1.3431735038757324,7.109684827567355,4,shortest_edge,0.0,0.0,1
reinforce,20,93,route,4,1.3431735038757324,7.109684827567355,4,random_expected,0.03936809301376343,2.930975998273242,0.5
reinforce,20,93,route,6,1.7448570355772972,6.8317062928195025,6,learned,0.06197696924209595,3.5519797885097484,0
reinforce,20,93,route,6,1.7448570355772972,6.8317062928195025,6,route,0.0,0.0,1
reinforce,20,93,route,6,1.7448570355772972,6.8317062928195025,6,fixed,0.0,0.0,1
reinforce,20,93,route,6,1.7448570355772972,6.8317062928195025,6,shortest_component,0.0,0.0,1
reinforce,20,93,route,6,1.7448570355772972,6.8317062928195025,6,min_entropy,0.0,0.0,1
reinforce,20,93,route,6,1.7448570355772972,6.8317062928195025,6,max_margin,0.0,0.0,1
reinforce,20,93,route,6,1.7448570355772972,6.8317062928195025,6,shortest_edge,0.0,0.0,1
reinforce,20,93,route,6,1.7448570355772972,6.8317062928195025,6,random_expected,0.04611264665921522,2.6427750651765316,0.5
reinforce,20,93,route,8,1.9845611229538918,6.006542530814635,8,learned,0.0,0.0,1
reinforce,20,93,route,8,1.9845611229538918,6.006542530814635,8,route,0.0,0.0,1
reinforce,20,93,route,8,1.9845611229538918,6.006542530814635,8,fixed,0.0,0.0,1
reinforce,20,93,route,8,1.9845611229538918,6.006542530814635,8,shortest_component,0.0,0.0,1
reinforce,20,93,route,8,1.9845611229538918,6.006542530814635,8,min_entropy,0.0,0.0,1
reinforce,20,93,route,8,1.9845611229538918,6.006542530814635,8,max_margin,0.0,0.0,1
reinforce,20,93,route,8,1.9845611229538918,6.006542530814635,8,shortest_edge,0.0,0.0,1
reinforce,20,93,route,8,1.9845611229538918,6.006542530814635,8,random_expected,0.026837363839149475,1.3523072445964166,0.75
reinforce,20,93,route,10,2.7152573838829994,15.474892432114983,10,learned,0.4201831594109535,15.474892432114983,0
reinforce,20,93,route,10,2.7152573838829994,15.474892432114983,10,route,0.0,0.0,1
reinforce,20,93,route,10,2.7152573838829994,15.474892432114983,10,fixed,0.4201831594109535,15.474892432114983,0
reinforce,20,93,route,10,2.7152573838829994,15.474892432114983,10,shortest_component,0.4201831594109535,15.474892432114983,0
reinforce,20,93,route,10,2.7152573838829994,15.474892432114983,10,min_entropy,0.0,0.0,1
reinforce,20,93,route,10,2.7152573838829994,15.474892432114983,10,max_margin,0.0,0.0,1
reinforce,20,93,route,10,2.7152573838829994,15.474892432114983,10,shortest_edge,0.0,0.0,1
reinforce,20,93,route,10,2.7152573838829994,15.474892432114983,10,random_expected,0.06307566836476308,2.3230088145294228,0.7
reinforce,20,94,learned,4,0.8565880730748177,9.08775433582033,4,learned,0.07784461975097656,9.08775433582033,0
reinforce,20,94,learned,4,0.8565880730748177,9.08775433582033,4,route,0.0,0.0,1
reinforce,20,94,learned,4,0.8565880730748177,9.08775433582033,4,fixed,0.0,0.0,1
reinforce,20,94,learned,4,0.8565880730748177,9.08775433582033,4,shortest_component,0.0,0.0,1
reinforce,20,94,learned,4,0.8565880730748177,9.08775433582033,4,min_entropy,0.07784461975097656,9.08775433582033,0
reinforce,20,94,learned,4,0.8565880730748177,9.08775433582033,4,max_margin,0.07784461975097656,9.08775433582033,0
reinforce,20,94,learned,4,0.8565880730748177,9.08775433582033,4,shortest_edge,0.0,0.0,1
reinforce,20,94,learned,4,0.8565880730748177,9.08775433582033,4,random_expected,0.01946115493774414,2.2719385839550825,0.75
reinforce,20,94,learned,6,1.0145830363035202,7.403884544765659,6,learned,0.0,0.0,1
reinforce,20,94,learned,6,1.0145830363035202,7.403884544765659,6,route,0.07511855661869049,7.403884544765659,0
reinforce,20,94,learned,6,1.0145830363035202,7.403884544765659,6,fixed,0.0,0.0,1
reinforce,20,94,learned,6,1.0145830363035202,7.403884544765659,6,shortest_component,0.0,0.0,1
reinforce,20,94,learned,6,1.0145830363035202,7.403884544765659,6,min_entropy,0.07511855661869049,7.403884544765659,0
reinforce,20,94,learned,6,1.0145830363035202,7.403884544765659,6,max_margin,0.07511855661869049,7.403884544765659,0
reinforce,20,94,learned,6,1.0145830363035202,7.403884544765659,6,shortest_edge,0.0,0.0,1
reinforce,20,94,learned,6,1.0145830363035202,7.403884544765659,6,random_expected,0.012519759436448341,1.2339807574609358,0.8333333333333334
reinforce,20,94,learned,8,1.2224161699414253,35.69953934457005,8,learned,0.0,0.0,1
reinforce,20,94,learned,8,1.2224161699414253,35.69953934457005,8,route,0.0,0.0,1
reinforce,20,94,learned,8,1.2224161699414253,35.69953934457005,8,fixed,0.0,0.0,1
reinforce,20,94,learned,8,1.2224161699414253,35.69953934457005,8,shortest_component,0.4363969415426254,35.69953934457005,0
reinforce,20,94,learned,8,1.2224161699414253,35.69953934457005,8,min_entropy,0.0,0.0,1
reinforce,20,94,learned,8,1.2224161699414253,35.69953934457005,8,max_margin,0.0,0.0,1
reinforce,20,94,learned,8,1.2224161699414253,35.69953934457005,8,shortest_edge,0.0,0.0,1
reinforce,20,94,learned,8,1.2224161699414253,35.69953934457005,8,random_expected,0.06405482068657875,5.240017455728524,0.625
reinforce,20,94,learned,10,1.4940449222922325,29.34133437132991,10,learned,0.4383727163076401,29.34133437132991,0
reinforce,20,94,learned,10,1.4940449222922325,29.34133437132991,10,route,0.0,0.0,1
reinforce,20,94,learned,10,1.4940449222922325,29.34133437132991,10,fixed,0.0,0.0,1
reinforce,20,94,learned,10,1.4940449222922325,29.34133437132991,10,shortest_component,0.0,0.0,1
reinforce,20,94,learned,10,1.4940449222922325,29.34133437132991,10,min_entropy,0.0,0.0,1
reinforce,20,94,learned,10,1.4940449222922325,29.34133437132991,10,max_margin,0.0,0.0,1
reinforce,20,94,learned,10,1.4940449222922325,29.34133437132991,10,shortest_edge,0.0,0.0,1
reinforce,20,94,learned,10,1.4940449222922325,29.34133437132991,10,random_expected,0.07118952199816708,4.764884973401258,0.8
reinforce,20,94,route,4,0.7511012032628059,7.923212064640066,4,learned,0.05951134115457535,7.923212064640066,0
reinforce,20,94,route,4,0.7511012032628059,7.923212064640066,4,route,0.0,0.0,1
reinforce,20,94,route,4,0.7511012032628059,7.923212064640066,4,fixed,0.05951134115457535,7.923212064640066,0
reinforce,20,94,route,4,0.7511012032628059,7.923212064640066,4,shortest_component,0.05951134115457535,7.923212064640066,0
reinforce,20,94,route,4,0.7511012032628059,7.923212064640066,4,min_entropy,0.0,0.0,1
reinforce,20,94,route,4,0.7511012032628059,7.923212064640066,4,max_margin,0.0,0.0,1
reinforce,20,94,route,4,0.7511012032628059,7.923212064640066,4,shortest_edge,0.05951134115457535,7.923212064640066,0
reinforce,20,94,route,4,0.7511012032628059,7.923212064640066,4,random_expected,0.014877835288643837,1.9808030161600165,0.75
reinforce,20,94,route,6,0.9475962221622467,49.32836868148383,6,learned,0.46743375808000565,49.32836868148383,0
reinforce,20,94,route,6,0.9475962221622467,49.32836868148383,6,route,0.029029428958892822,3.06348086663461,0
reinforce,20,94,route,6,0.9475962221622467,49.32836868148383,6,fixed,0.46743375808000565,49.32836868148383,0
reinforce,20,94,route,6,0.9475962221622467,49.32836868148383,6,shortest_component,0.46743375808000565,49.32836868148383,0
reinforce,20,94,route,6,0.9475962221622467,49.32836868148383,6,min_entropy,0.0,0.0,1
reinforce,20,94,route,6,0.9475962221622467,49.32836868148383,6,max_margin,0.0,0.0,1
reinforce,20,94,route,6,0.9475962221622467,49.32836868148383,6,shortest_edge,0.0,0.0,1
reinforce,20,94,route,6,0.9475962221622467,49.32836868148383,6,random_expected,0.08758210266629862,9.242555069125517,0.5
reinforce,20,94,route,8,1.8168488144874573,1.597790015735689,8,learned,0.0,0.0,1
reinforce,20,94,route,8,1.8168488144874573,1.597790015735689,8,route,0.0,0.0,1
reinforce,20,94,route,8,1.8168488144874573,1.597790015735689,8,fixed,0.0,0.0,1
reinforce,20,94,route,8,1.8168488144874573,1.597790015735689,8,shortest_component,0.0,0.0,1
reinforce,20,94,route,8,1.8168488144874573,1.597790015735689,8,min_entropy,0.0,0.0,1
reinforce,20,94,route,8,1.8168488144874573,1.597790015735689,8,max_margin,0.0,0.0,1
reinforce,20,94,route,8,1.8168488144874573,1.597790015735689,8,shortest_edge,0.0,0.0,1
reinforce,20,94,route,8,1.8168488144874573,1.597790015735689,8,random_expected,0.008747363463044167,0.48145797235813725,0.625
reinforce,20,94,route,10,2.1117425337433815,1.3746670578933593,10,learned,0.020474739372730255,0.9695660832495379,0
reinforce,20,94,route,10,2.1117425337433815,1.3746670578933593,10,route,0.0,0.0,1
reinforce,20,94,route,10,2.1117425337433815,1.3746670578933593,10,fixed,0.0,0.0,1
reinforce,20,94,route,10,2.1117425337433815,1.3746670578933593,10,shortest_component,0.0,0.0,1
reinforce,20,94,route,10,2.1117425337433815,1.3746670578933593,10,min_entropy,0.020474739372730255,0.9695660832495379,0
reinforce,20,94,route,10,2.1117425337433815,1.3746670578933593,10,max_margin,0.020474739372730255,0.9695660832495379,0
reinforce,20,94,route,10,2.1117425337433815,1.3746670578933593,10,shortest_edge,0.0,0.0,1
reinforce,20,94,route,10,2.1117425337433815,1.3746670578933593,10,random_expected,0.006997890770435333,0.3313799224392435,0.7
reinforce,20,95,learned,4,0.3952535931020975,46.1784483976607,4,learned,0.1825219765305519,46.1784483976607,0
reinforce,20,95,learned,4,0.3952535931020975,46.1784483976607,4,route,0.0,0.0,1
reinforce,20,95,learned,4,0.3952535931020975,46.1784483976607,4,fixed,0.0,0.0,1
reinforce,20,95,learned,4,0.3952535931020975,46.1784483976607,4,shortest_component,0.0,0.0,1
reinforce,20,95,learned,4,0.3952535931020975,46.1784483976607,4,min_entropy,0.0,0.0,1
reinforce,20,95,learned,4,0.3952535931020975,46.1784483976607,4,max_margin,0.0,0.0,1
reinforce,20,95,learned,4,0.3952535931020975,46.1784483976607,4,shortest_edge,0.0,0.0,1
reinforce,20,95,learned,4,0.3952535931020975,46.1784483976607,4,random_expected,0.04563049413263798,11.544612099415176,0.75
reinforce,20,95,learned,6,0.9968022350221872,73.62457011800105,6,learned,0.0,0.0,1
reinforce,20,95,learned,6,0.9968022350221872,73.62457011800105,6,route,0.0,0.0,1
reinforce,20,95,learned,6,0.9968022350221872,73.62457011800105,6,fixed,0.0,0.0,1
reinforce,20,95,learned,6,0.9968022350221872,73.62457011800105,6,shortest_component,0.0,0.0,1
reinforce,20,95,learned,6,0.9968022350221872,73.62457011800105,6,min_entropy,0.0,0.0,1
reinforce,20,95,learned,6,0.9968022350221872,73.62457011800105,6,max_margin,0.0,0.0,1
reinforce,20,95,learned,6,0.9968022350221872,73.62457011800105,6,shortest_edge,0.0,0.0,1
reinforce,20,95,learned,6,0.9968022350221872,73.62457011800105,6,random_expected,0.12231522674361872,12.270761686333516,0.8333333333333334
reinforce,20,95,learned,8,1.2247764114290476,12.282344076211794,8,learned,0.0,0.0,1
reinforce,20,95,learned,8,1.2247764114290476,12.282344076211794,8,route,0.0,0.0,1
reinforce,20,95,learned,8,1.2247764114290476,12.282344076211794,8,fixed,0.0,0.0,1
reinforce,20,95,learned,8,1.2247764114290476,12.282344076211794,8,shortest_component,0.0,0.0,1
reinforce,20,95,learned,8,1.2247764114290476,12.282344076211794,8,min_entropy,0.00046825408935546875,0.03823180173833672,0
reinforce,20,95,learned,8,1.2247764114290476,12.282344076211794,8,max_margin,0.0,0.0,1
reinforce,20,95,learned,8,1.2247764114290476,12.282344076211794,8,shortest_edge,0.0,0.0,1
reinforce,20,95,learned,8,1.2247764114290476,12.282344076211794,8,random_expected,0.018920970149338245,1.5448509599610585,0.625
reinforce,20,95,learned,10,1.787673780694604,0.026193486440995277,10,learned,0.0,0.0,1
reinforce,20,95,learned,10,1.787673780694604,0.026193486440995277,10,route,0.00046825408935546875,0.026193486440995277,0
reinforce,20,95,learned,10,1.787673780694604,0.026193486440995277,10,fixed,0.0,0.0,1
reinforce,20,95,learned,10,1.787673780694604,0.026193486440995277,10,shortest_component,0.00046825408935546875,0.026193486440995277,0
reinforce,20,95,learned,10,1.787673780694604,0.026193486440995277,10,min_entropy,0.0,0.0,1
reinforce,20,95,learned,10,1.787673780694604,0.026193486440995277,10,max_margin,0.0,0.0,1
reinforce,20,95,learned,10,1.787673780694604,0.026193486440995277,10,shortest_edge,0.0,0.0,1
reinforce,20,95,learned,10,1.787673780694604,0.026193486440995277,10,random_expected,0.00014047622680668503,0.007858045932301067,0.7
reinforce,20,95,route,4,1.2003717198967934,38.70569305361301,4,learned,0.4646121934056282,38.70569305361301,0
reinforce,20,95,route,4,1.2003717198967934,38.70569305361301,4,route,0.0,0.0,1
reinforce,20,95,route,4,1.2003717198967934,38.70569305361301,4,fixed,0.0,0.0,1
reinforce,20,95,route,4,1.2003717198967934,38.70569305361301,4,shortest_component,0.4646121934056282,38.70569305361301,0
reinforce,20,95,route,4,1.2003717198967934,38.70569305361301,4,min_entropy,0.4646121934056282,38.70569305361301,0
reinforce,20,95,route,4,1.2003717198967934,38.70569305361301,4,max_margin,0.4646121934056282,38.70569305361301,0
reinforce,20,95,route,4,1.2003717198967934,38.70569305361301,4,shortest_edge,0.0,0.0,1
reinforce,20,95,route,4,1.2003717198967934,38.70569305361301,4,random_expected,0.11615304835140705,9.676423263403253,0.75
reinforce,20,95,route,6,1.5430391021072865,37.171587918829985,6,learned,0.0,0.0,1
reinforce,20,95,route,6,1.5430391021072865,37.171587918829985,6,route,0.0,0.0,1
reinforce,20,95,route,6,1.5430391021072865,37.171587918829985,6,fixed,0.0,0.0,1
reinforce,20,95,route,6,1.5430391021072865,37.171587918829985,6,shortest_component,0.0,0.0,1
reinforce,20,95,route,6,1.5430391021072865,37.171587918829985,6,min_entropy,0.0,0.0,1
reinforce,20,95,route,6,1.5430391021072865,37.171587918829985,6,max_margin,0.0,0.0,1
reinforce,20,95,route,6,1.5430391021072865,37.171587918829985,6,shortest_edge,0.0,0.0,1
reinforce,20,95,route,6,1.5430391021072865,37.171587918829985,6,random_expected,0.0955953560769558,6.195264653138331,0.8333333333333334
reinforce,20,95,route,8,1.9598650373518467,29.265899719132737,8,learned,0.0,0.0,1
reinforce,20,95,route,8,1.9598650373518467,29.265899719132737,8,route,0.0,0.0,1
reinforce,20,95,route,8,1.9598650373518467,29.265899719132737,8,fixed,0.0,0.0,1
reinforce,20,95,route,8,1.9598650373518467,29.265899719132737,8,shortest_component,0.0,0.0,1
reinforce,20,95,route,8,1.9598650373518467,29.265899719132737,8,min_entropy,0.0,0.0,1
reinforce,20,95,route,8,1.9598650373518467,29.265899719132737,8,max_margin,0.0,0.0,1
reinforce,20,95,route,8,1.9598650373518467,29.265899719132737,8,shortest_edge,0.0,0.0,1
reinforce,20,95,route,8,1.9598650373518467,29.265899719132737,8,random_expected,0.07169651705771685,3.658237464891592,0.875
reinforce,20,95,route,10,2.1890244223177433,26.202180780351252,10,learned,0.0,0.0,1
reinforce,20,95,route,10,2.1890244223177433,26.202180780351252,10,route,0.0,0.0,1
reinforce,20,95,route,10,2.1890244223177433,26.202180780351252,10,fixed,0.0,0.0,1
reinforce,20,95,route,10,2.1890244223177433,26.202180780351252,10,shortest_component,0.0,0.0,1
reinforce,20,95,route,10,2.1890244223177433,26.202180780351252,10,min_entropy,0.0,0.0,1
reinforce,20,95,route,10,2.1890244223177433,26.202180780351252,10,max_margin,0.0,0.0,1
reinforce,20,95,route,10,2.1890244223177433,26.202180780351252,10,shortest_edge,0.0,0.0,1
reinforce,20,95,route,10,2.1890244223177433,26.202180780351252,10,random_expected,0.0573572136461733,2.620218078035117,0.9
reinforce,50,0,learned,4,0.37912496365606785,29.082888957621915,4,learned,0.0,0.0,1
reinforce,50,0,learned,4,0.37912496365606785,29.082888957621915,4,route,0.0,0.0,1
reinforce,50,0,learned,4,0.37912496365606785,29.082888957621915,4,fixed,0.0,0.0,1
reinforce,50,0,learned,4,0.37912496365606785,29.082888957621915,4,shortest_component,0.0,0.0,1
reinforce,50,0,learned,4,0.37912496365606785,29.082888957621915,4,min_entropy,0.0,0.0,1
reinforce,50,0,learned,4,0.37912496365606785,29.082888957621915,4,max_margin,0.0,0.0,1
reinforce,50,0,learned,4,0.37912496365606785,29.082888957621915,4,shortest_edge,0.0,0.0,1
reinforce,50,0,learned,4,0.37912496365606785,29.082888957621915,4,random_expected,0.03442916460335255,9.081218042551736,0.5
reinforce,50,0,learned,6,0.8006911817938089,9.181266319770097,6,learned,0.0,0.0,1
reinforce,50,0,learned,6,0.8006911817938089,9.181266319770097,6,route,0.0,0.0,1
reinforce,50,0,learned,6,0.8006911817938089,9.181266319770097,6,fixed,0.0257376991212368,3.2144351913025915,0
reinforce,50,0,learned,6,0.8006911817938089,9.181266319770097,6,shortest_component,0.0257376991212368,3.2144351913025915,0
reinforce,50,0,learned,6,0.8006911817938089,9.181266319770097,6,min_entropy,0.0,0.0,1
reinforce,50,0,learned,6,0.8006911817938089,9.181266319770097,6,max_margin,0.0,0.0,1
reinforce,50,0,learned,6,0.8006911817938089,9.181266319770097,6,shortest_edge,0.0257376991212368,3.2144351913025915,0
reinforce,50,0,learned,6,0.8006911817938089,9.181266319770097,6,random_expected,0.01654188148677349,2.065950251845448,0.6666666666666666
reinforce,50,0,learned,8,1.1874235589057207,8.95936157082179,8,learned,0.0,0.0,1
reinforce,50,0,learned,8,1.1874235589057207,8.95936157082179,8,route,0.0,0.0,1
reinforce,50,0,learned,8,1.1874235589057207,8.95936157082179,8,fixed,0.0257376991212368,2.167524715860916,0
reinforce,50,0,learned,8,1.1874235589057207,8.95936157082179,8,shortest_component,0.0257376991212368,2.167524715860916,0
reinforce,50,0,learned,8,1.1874235589057207,8.95936157082179,8,min_entropy,0.0,0.0,1
reinforce,50,0,learned,8,1.1874235589057207,8.95936157082179,8,max_margin,0.0,0.0,1
reinforce,50,0,learned,8,1.1874235589057207,8.95936157082179,8,shortest_edge,0.0257376991212368,2.167524715860916,0
reinforce,50,0,learned,8,1.1874235589057207,8.95936157082179,8,random_expected,0.016515408642590046,1.3908607858353381,0.75
reinforce,50,0,learned,10,1.5061451513320208,7.063434087039829,10,learned,0.0,0.0,1
reinforce,50,0,learned,10,1.5061451513320208,7.063434087039829,10,route,0.0,0.0,1
reinforce,50,0,learned,10,1.5061451513320208,7.063434087039829,10,fixed,0.0257376991212368,1.7088458637917214,0
reinforce,50,0,learned,10,1.5061451513320208,7.063434087039829,10,shortest_component,0.0257376991212368,1.7088458637917214,0
reinforce,50,0,learned,10,1.5061451513320208,7.063434087039829,10,min_entropy,0.0,0.0,1
reinforce,50,0,learned,10,1.5061451513320208,7.063434087039829,10,max_margin,0.0,0.0,1
reinforce,50,0,learned,10,1.5061451513320208,7.063434087039829,10,shortest_edge,0.0257376991212368,1.7088458637917214,0
reinforce,50,0,learned,10,1.5061451513320208,7.063434087039829,10,random_expected,0.013212326914072037,0.877227995083155,0.8
reinforce,50,0,route,4,0.8209010511636734,0.6683404569529893,4,learned,0.005486413836479187,0.6683404569529893,0
reinforce,50,0,route,4,0.8209010511636734,0.6683404569529893,4,route,0.0009736120700836182,0.1186028533772089,0
reinforce,50,0,route,4,0.8209010511636734,0.6683404569529893,4,fixed,0.0009736120700836182,0.1186028533772089,0
reinforce,50,0,route,4,0.8209010511636734,0.6683404569529893,4,shortest_component,0.0009736120700836182,0.1186028533772089,0
reinforce,50,0,route,4,0.8209010511636734,0.6683404569529893,4,min_entropy,0.0,0.0,1
reinforce,50,0,route,4,0.8209010511636734,0.6683404569529893,4,max_margin,0.0,0.0,1
reinforce,50,0,route,4,0.8209010511636734,0.6683404569529893,4,shortest_edge,0.0009736120700836182,0.1186028533772089,0
reinforce,50,0,route,4,0.8209010511636734,0.6683404569529893,4,random_expected,0.0018584094941616058,0.22638654092685176,0.25
reinforce,50,0,route,6,0.9558490440249443,14.111816751124723,6,learned,0.0,0.0,1
reinforce,50,0,route,6,0.9558490440249443,14.111816751124723,6,route,0.0,0.0,1
reinforce,50,0,route,6,0.9558490440249443,14.111816751124723,6,fixed,0.1348876655101776,14.111816751124723,0
reinforce,50,0,route,6,0.9558490440249443,14.111816751124723,6,shortest_component,0.1348876655101776,14.111816751124723,0
reinforce,50,0,route,6,0.9558490440249443,14.111816751124723,6,min_entropy,0.0,0.0,1
reinforce,50,0,route,6,0.9558490440249443,14.111816751124723,6,max_margin,0.0,0.0,1
reinforce,50,0,route,6,0.9558490440249443,14.111816751124723,6,shortest_edge,0.0,0.0,1
reinforce,50,0,route,6,0.9558490440249443,14.111816751124723,6,random_expected,0.0235579485694567,2.464609732752102,0.5
reinforce,50,0,route,8,1.1083609722554684,12.170012196990918,8,learned,0.0,0.0,1
reinforce,50,0,route,8,1.1083609722554684,12.170012196990918,8,route,0.0,0.0,1
reinforce,50,0,route,8,1.1083609722554684,12.170012196990918,8,fixed,0.0,0.0,1
reinforce,50,0,route,8,1.1083609722554684,12.170012196990918,8,shortest_component,0.0,0.0,1
reinforce,50,0,route,8,1.1083609722554684,12.170012196990918,8,min_entropy,0.0,0.0,1
reinforce,50,0,route,8,1.1083609722554684,12.170012196990918,8,max_margin,0.0,0.0,1
reinforce,50,0,route,8,1.1083609722554684,12.170012196990918,8,shortest_edge,0.0,0.0,1
reinforce,50,0,route,8,1.1083609722554684,12.170012196990918,8,random_expected,0.017668461427092552,1.5941071428325349,0.625
reinforce,50,0,route,10,1.4523403011262417,0.37776365719691557,10,learned,0.0,0.0,1
reinforce,50,0,route,10,1.4523403011262417,0.37776365719691557,10,route,0.0,0.0,1
reinforce,50,0,route,10,1.4523403011262417,0.37776365719691557,10,fixed,0.0,0.0,1
reinforce,50,0,route,10,1.4523403011262417,0.37776365719691557,10,shortest_component,0.0,0.0,1
reinforce,50,0,route,10,1.4523403011262417,0.37776365719691557,10,min_entropy,0.0,0.0,1
reinforce,50,0,route,10,1.4523403011262417,0.37776365719691557,10,max_margin,0.0,0.0,1
reinforce,50,0,route,10,1.4523403011262417,0.37776365719691557,10,shortest_edge,0.0,0.0,1
reinforce,50,0,route,10,1.4523403011262417,0.37776365719691557,10,random_expected,0.0007433637976645979,0.05118385801785876,0.7
reinforce,50,1,learned,4,0.9457242228090763,59.90914384791786,4,learned,0.5665752850472927,59.90914384791786,0
reinforce,50,1,learned,4,0.9457242228090763,59.90914384791786,4,route,0.0,0.0,1
reinforce,50,1,learned,4,0.9457242228090763,59.90914384791786,4,fixed,0.0,0.0,1
reinforce,50,1,learned,4,0.9457242228090763,59.90914384791786,4,shortest_component,0.15105579420924187,15.97249923033188,0
reinforce,50,1,learned,4,0.9457242228090763,59.90914384791786,4,min_entropy,0.0,0.0,1
reinforce,50,1,learned,4,0.9457242228090763,59.90914384791786,4,max_margin,0.0,0.0,1
reinforce,50,1,learned,4,0.9457242228090763,59.90914384791786,4,shortest_edge,0.0,0.0,1
reinforce,50,1,learned,4,0.9457242228090763,59.90914384791786,4,random_expected,0.2171717183664441,22.963535577145404,0.25
reinforce,50,1,learned,6,1.1753471530973911,31.809416659710354,6,learned,0.024656102061271667,2.09777187925248,0
reinforce,50,1,learned,6,1.1753471530973911,31.809416659710354,6,route,0.0,0.0,1
reinforce,50,1,learned,6,1.1753471530973911,31.809416659710354,6,fixed,0.0,0.0,1
reinforce,50,1,learned,6,1.1753471530973911,31.809416659710354,6,shortest_component,0.0,0.0,1
reinforce,50,1,learned,6,1.1753471530973911,31.809416659710354,6,min_entropy,0.0,0.0,1
reinforce,50,1,learned,6,1.1753471530973911,31.809416659710354,6,max_margin,0.0,0.0,1
reinforce,50,1,learned,6,1.1753471530973911,31.809416659710354,6,shortest_edge,0.0,0.0,1
reinforce,50,1,learned,6,1.1753471530973911,31.809416659710354,6,random_expected,0.07102512568235397,6.042906174161526,0.5
reinforce,50,1,learned,8,1.1991687007248402,42.15699478306261,8,learned,0.5055334866046906,42.15699478306261,0
reinforce,50,1,learned,8,1.1991687007248402,42.15699478306261,8,route,0.0,0.0,1
reinforce,50,1,learned,8,1.1991687007248402,42.15699478306261,8,fixed,0.0,0.0,1
reinforce,50,1,learned,8,1.1991687007248402,42.15699478306261,8,shortest_component,0.0,0.0,1
reinforce,50,1,learned,8,1.1991687007248402,42.15699478306261,8,min_entropy,0.0,0.0,1
reinforce,50,1,learned,8,1.1991687007248402,42.15699478306261,8,max_margin,0.5055334866046906,42.15699478306261,0
reinforce,50,1,learned,8,1.1991687007248402,42.15699478306261,8,shortest_edge,0.0,0.0,1
reinforce,50,1,learned,8,1.1991687007248402,42.15699478306261,8,random_expected,0.06664463318884373,5.557569435272971,0.75
reinforce,50,1,learned,10,1.5424815751612186,32.77403728805336,10,learned,0.0,0.0,1
reinforce,50,1,learned,10,1.5424815751612186,32.77403728805336,10,route,0.0,0.0,1
reinforce,50,1,learned,10,1.5424815751612186,32.77403728805336,10,fixed,0.0,0.0,1
reinforce,50,1,learned,10,1.5424815751612186,32.77403728805336,10,shortest_component,0.0,0.0,1
reinforce,50,1,learned,10,1.5424815751612186,32.77403728805336,10,min_entropy,0.5055334866046906,32.77403728805336,0
reinforce,50,1,learned,10,1.5424815751612186,32.77403728805336,10,max_margin,0.5055334866046906,32.77403728805336,0
reinforce,50,1,learned,10,1.5424815751612186,32.77403728805336,10,shortest_edge,0.0,0.0,1
