n,instance,origin,fragments,method,baseline_cost,cost,improvement_pct
50,31,raw,8,exact_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,8,greedy_pair,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,8,random_mean,5.9635329246521,8.957829499617219,-50.210112240468604
50,31,raw,8,random_best,5.9635329246521,8.483122646808624,-42.24995072536658
50,31,raw,8,model_route,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,8,model_learned,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,12,original_order,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,12,exact_fixed_orientation,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,12,exact_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,12,greedy_pair,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,12,random_mean,5.9635329246521,11.080229154787958,-85.79974814902788
50,31,raw,12,random_best,5.9635329246521,10.365085737779737,-73.80780602270951
50,31,raw,12,model_route,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,12,model_learned,5.9635329246521,6.606535775586963,-10.78224701798514
50,31,two_opt,4,original_order,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,4,exact_fixed_orientation,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,4,exact_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,4,greedy_pair,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,4,random_mean,5.9635329246521,7.379732895642519,-23.747667513264172
50,31,two_opt,4,random_best,5.9635329246521,6.4142640475183725,-7.558122484794827
50,31,two_opt,4,model_route,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,4,model_learned,5.9635329246521,7.890645237639546,-32.314943798182696
50,31,two_opt,8,original_order,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,8,exact_fixed_orientation,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,8,exact_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,8,greedy_pair,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,8,random_mean,5.9635329246521,8.957829499617219,-50.210112240468604
50,31,two_opt,8,random_best,5.9635329246521,8.483122646808624,-42.24995072536658
50,31,two_opt,8,model_route,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,8,model_learned,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,12,original_order,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,12,exact_fixed_orientation,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,12,exact_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,12,greedy_pair,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,12,random_mean,5.9635329246521,11.080229154787958,-85.79974814902788
50,31,two_opt,12,random_best,5.9635329246521,10.365085737779737,-73.80780602270951
50,31,two_opt,12,model_route,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,12,model_learned,5.9635329246521,6.606535775586963,-10.78224701798514
50,32,raw,4,original_order,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,4,exact_fixed_orientation,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,4,exact_reversible,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,4,greedy_pair,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,4,random_mean,5.3521318435668945,6.506747572682798,-21.573006100433002
50,32,raw,4,random_best,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,4,model_route,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,4,model_learned,5.3521318435668945,6.156144375912845,-15.0222856208662
50,32,raw,8,original_order,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,8,exact_fixed_orientation,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,8,exact_reversible,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,8,greedy_pair,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,8,random_mean,5.3521318435668945,7.771027837647125,-45.19500013789221
50,32,raw,8,random_best,5.3521318435668945,7.070215453393757,-32.10092090485306
50,32,raw,8,model_route,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,8,model_learned,5.3521318435668945,6.048100515268743,-13.003578612107294
50,32,raw,12,original_order,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,12,exact_fixed_orientation,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,12,exact_reversible,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,12,greedy_pair,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,12,random_mean,5.3521318435668945,10.099630896467716,-88.7029541061694
50,32,raw,12,random_best,5.3521318435668945,9.034239878877997,-68.79703532970491
50,32,raw,12,model_route,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,raw,12,model_learned,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,4,original_order,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,4,exact_fixed_orientation,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,4,exact_reversible,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,4,greedy_pair,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,4,random_mean,5.3521318435668945,6.506747572682798,-21.573006100433002
50,32,two_opt,4,random_best,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,4,model_route,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,4,model_learned,5.3521318435668945,6.156144375912845,-15.0222856208662
50,32,two_opt,8,original_order,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,8,exact_fixed_orientation,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,8,exact_reversible,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,8,greedy_pair,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,8,random_mean,5.3521318435668945,7.771027837647125,-45.19500013789221
50,32,two_opt,8,random_best,5.3521318435668945,7.070215453393757,-32.10092090485306
50,32,two_opt,8,model_route,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,8,model_learned,5.3521318435668945,6.048100515268743,-13.003578612107294
50,32,two_opt,12,original_order,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,12,exact_fixed_orientation,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,12,exact_reversible,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,12,greedy_pair,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,12,random_mean,5.3521318435668945,10.099630896467716,-88.7029541061694
50,32,two_opt,12,random_best,5.3521318435668945,9.034239878877997,-68.79703532970491
50,32,two_opt,12,model_route,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,32,two_opt,12,model_learned,5.3521318435668945,5.352131779305637,1.2006665666449934e-06
50,33,raw,4,original_order,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,4,exact_fixed_orientation,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,4,exact_reversible,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,4,greedy_pair,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,4,random_mean,5.566073417663574,6.9126537730917335,-24.192644515878527
50,33,raw,4,random_best,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,4,model_route,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,4,model_learned,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,8,original_order,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,8,exact_fixed_orientation,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,8,exact_reversible,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,8,greedy_pair,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,8,random_mean,5.566073417663574,8.710242548957467,-56.488100234468256
50,33,raw,8,random_best,5.566073417663574,7.456696351990104,-33.966906155545125
50,33,raw,8,model_route,5.566073417663574,7.218406019732356,-29.685785257973983
50,33,raw,8,model_learned,5.566073417663574,6.354864193126559,-14.17140444033326
50,33,raw,12,original_order,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,12,exact_fixed_orientation,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,12,exact_reversible,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,12,greedy_pair,5.566073417663574,7.163853308185935,-28.705691977614052
50,33,raw,12,random_mean,5.566073417663574,10.194106830284,-83.14718591266978
50,33,raw,12,random_best,5.566073417663574,8.8818080406636,-59.57044354603294
50,33,raw,12,model_route,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,raw,12,model_learned,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,4,original_order,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,4,exact_fixed_orientation,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,4,exact_reversible,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,4,greedy_pair,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,4,random_mean,5.566073417663574,6.9126537730917335,-24.192644515878527
50,33,two_opt,4,random_best,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,4,model_route,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,4,model_learned,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,8,original_order,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,8,exact_fixed_orientation,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,8,exact_reversible,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,8,greedy_pair,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,8,random_mean,5.566073417663574,8.710242548957467,-56.488100234468256
50,33,two_opt,8,random_best,5.566073417663574,7.456696351990104,-33.966906155545125
50,33,two_opt,8,model_route,5.566073417663574,7.218406019732356,-29.685785257973983
50,33,two_opt,8,model_learned,5.566073417663574,6.354864193126559,-14.17140444033326
50,33,two_opt,12,original_order,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,12,exact_fixed_orientation,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,12,exact_reversible,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,12,greedy_pair,5.566073417663574,7.163853308185935,-28.705691977614052
50,33,two_opt,12,random_mean,5.566073417663574,10.194106830284,-83.14718591266978
50,33,two_opt,12,random_best,5.566073417663574,8.8818080406636,-59.57044354603294
50,33,two_opt,12,model_route,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,33,two_opt,12,model_learned,5.566073417663574,5.566073385998607,5.688923799754337e-07
50,34,raw,4,original_order,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,4,exact_fixed_orientation,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,4,exact_reversible,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,4,greedy_pair,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,4,random_mean,5.4973835945129395,6.935341231524944,-26.15712751875751
50,34,raw,4,random_best,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,4,model_route,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,4,model_learned,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,8,original_order,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,8,exact_fixed_orientation,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,8,exact_reversible,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,8,greedy_pair,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,8,random_mean,5.4973835945129395,8.845126199070364,-60.89701668078758
50,34,raw,8,random_best,5.4973835945129395,7.571065237745643,-37.72124698197322
50,34,raw,8,model_route,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,8,model_learned,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,12,original_order,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,12,exact_fixed_orientation,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,12,exact_reversible,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,12,greedy_pair,5.4973835945129395,6.035870524123311,-9.795331185326914
50,34,raw,12,random_mean,5.4973835945129395,10.623869766946882,-93.2532009872988
50,34,raw,12,random_best,5.4973835945129395,8.573843073099852,-55.96224868967839
50,34,raw,12,model_route,5.4973835945129395,5.497383611276746,-3.0494154273336394e-07
50,34,raw,12,model_learned,5.4973835945129395,6.035870524123311,-9.795331185326914
50,34,two_opt,4,original_order,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,4,exact_fixed_orientation,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,4,exact_reversible,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,4,greedy_pair,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,4,random_mean,5.490141868591309,6.928099360316992,-26.19162721371793
50,34,two_opt,4,random_best,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,4,model_route,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,4,model_learned,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,8,original_order,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,8,exact_fixed_orientation,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,8,exact_reversible,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,8,greedy_pair,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,8,random_mean,5.490141868591309,8.837884327862412,-60.97733973730784
50,34,two_opt,8,random_best,5.490141868591309,7.56382336653769,-37.771000232430396
50,34,two_opt,8,model_route,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,8,model_learned,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,12,original_order,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,12,exact_fixed_orientation,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,12,exact_reversible,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,12,greedy_pair,5.490141868591309,6.0286286529153585,-9.808248989059694
50,34,two_opt,12,random_mean,5.490141868591309,10.645385479554534,-93.90000721941247
50,34,two_opt,12,random_best,5.490141868591309,8.594108503311872,-56.53709337600409
50,34,two_opt,12,model_route,5.490141868591309,5.490141740068793,2.340968928912452e-06
50,34,two_opt,12,model_learned,5.490141868591309,6.0286286529153585,-9.808248989059694
50,35,raw,4,original_order,5.8514275550842285,5.851428089663386,-9.135875866134511e-06
50,35,raw,4,exact_fixed_orientation,5.8514275550842285,5.851428089663386,-9.135875866134511e-06
50,35,raw,4,exact_reversible,5.8514275550842285,5.851428089663386,-9.135875866134511e-06
50,35,raw,4,greedy_pair,5.8514275550842285,5.851428089663386,-9.135875866134511e-06
50,35,raw,4,random_mean,5.8514275550842285,6.967982719652355,-19.081756615066798
50,35,raw,4,random_best,5.8514275550842285,5.851428089663386,-9.135875866134511e-06
50,35,raw,4,model_route,5.8514275550842285,5.851428089663386,-9.135875866134511e-06
50,35,raw,4,model_learned,5.8514275550842285,5.851428089663386,-9.135875866134511e-06
